,Unnamed: 0,CCV,bloque,OrdenPres,sujnum,TipoNumCCV,FFD,FPRT,TFT,transicion,dur_totCCV,dur_CCV_sin_inico,tiempo_onset_vocal_l,tiempo_onset_vocal_r,OrdenDeCCV,repeticion_ccv,Frecuencia,SegConsVoceada,RPD,RBRC,RBRT,SFD,RRT,NormTransition,TotalRepetition
7150,7150,BDA,1,2,23,5,264,578,578,,,,,,2,1,23.66,1,578,0,578,0,0,,4
7151,7151,BTA,1,2,23,5,581,1114,1114,0.195897098369552,0.411581782432998,0.3924537829289,0.9806868144948728,0.9806868144948728,3,3,10150.0,0,1114,0,1114,0,0,0.4759615384615387,6
7153,7153,DPA,1,2,23,5,485,908,908,0.211132315253965,0.4415755130006721,0.40295374801519,0.8854406361342629,0.886440636134467,5,2,3.51,0,908,0,908,0,0,0.4781341107871705,5
7156,7156,BDA,1,2,23,5,472,1028,1028,,,,,,2,2,23.66,1,1028,0,1028,0,0,,5
7159,7159,BGA,1,2,23,5,367,951,951,0.18242508999546,0.433633410644948,0.406718233432502,1.05283073596273,1.05283073596273,5,3,1.11,1,951,0,951,0,0,0.42068965517241175,6
7162,7162,GBA,1,2,23,5,426,1124,1124,0.163670939908767,0.406675828856282,0.380231179176699,1.09275865003951,1.10275865003972,2,3,7.04,1,1124,0,1124,0,0,0.4024604569420028,6
7163,7163,GPA,1,2,23,5,258,717,717,0.218704400052763,0.473144813186043,0.438123520367137,0.72546517121353,0.726465171213734,3,1,7.98,0,717,0,717,0,0,0.4622356495468277,4
7169,7169,GTA,1,2,23,5,449,578,578,0.22468935606333496,0.456673821089766,0.440624581370956,0.933095228956056,0.917095228954615,3,3,47.64,0,578,0,578,0,0,0.4920127795527148,6
7171,7171,GPA,1,2,23,5,272,860,860,0.18748430035154895,0.394665394903456,0.3756981115994079,0.756889908424509,0.7548899084241021,5,2,7.98,0,860,0,860,0,0,0.4750462107208864,5
7176,7176,GCA,1,2,23,5,350,1004,1004,0.186830744427352,0.510097098272048,0.4904307041218,0.7580361776348679,0.773036177636105,4,2,0.0,0,1004,0,1004,0,0,0.3662650602409629,5
7177,7177,DGA,1,2,23,5,271,522,522,0.20526798894320894,0.576471178529134,0.44495216764935297,0.610629995245378,0.34162999524514504,5,2,0.0,1,522,0,522,0,0,0.35607675906183234,5
7181,7181,GPA,1,2,23,5,752,1001,1001,0.18487661726404295,0.490521197784247,0.44059101647936,0.796795366394439,0.8087953663950641,4,3,7.98,0,1001,0,1001,0,0,0.3768983238627741,6
7184,7184,DCA,1,2,23,5,314,314,314,0.215169054876146,0.473988156684207,0.453446958128011,0.8823249712820229,0.22532497128096104,2,3,0.19,0,314,0,314,314,0,0.4539544962080174,6
7186,7186,DGA,1,2,23,5,289,1033,1033,0.193260782026875,0.430353906369123,0.40345678722105294,0.9427686849560212,0.958768684955642,4,3,0.0,1,1033,0,1033,0,0,0.4490740740740748,6
7192,7192,BDA,1,2,23,5,372,824,824,0.195563737242155,0.41197437033246,0.3871566371799021,0.841218340815481,0.850218340815496,4,3,23.66,1,824,0,824,0,0,0.4746987951807211,6
7193,7193,DBA,1,2,23,5,250,1042,1042,0.18589580821548,0.390039057728186,0.362667895782348,0.881214968098456,0.8892149680982671,5,3,0.05,1,1042,0,1042,0,0,0.4766081871345017,6
7204,7204,BPA,1,2,23,5,480,645,1015,0.18675097826570294,0.441358678447826,0.426279406910844,0.727908436818387,0.740908436817397,5,3,0.39,0,645,0,645,0,370,0.4231274638633377,6
7207,7207,DPA,1,2,23,5,172,560,560,,,,,,2,3,3.51,0,560,0,560,0,0,,6
7208,7208,GCA,1,2,23,5,217,1087,1087,,,,,,3,3,0.0,0,1087,0,1087,0,0,,6
7214,7214,BCA,1,2,23,5,303,518,518,0.20966754244860705,0.399595392605614,0.378255184722804,1.4927366316131898,0.7417366316129871,3,3,12.49,0,518,0,518,0,0,0.5246995994659558,6
7220,7220,BTA,1,2,24,5,549,1051,1051,0.146030118895737,0.386273217724209,0.34073694409005395,0.8738315470183241,0.8728315470199391,3,1,10150.0,0,1051,0,1051,0,0,0.3780487804878035,1
7226,7226,GDA,1,2,24,5,293,898,898,0.180481407040026,0.413728142384111,0.355566360048954,0.928518649801501,0.9295186498017048,3,1,8.06,1,898,0,898,0,0,0.4362318840579729,1
7228,7228,GBA,1,2,24,5,151,470,470,,,,,,5,1,7.04,1,470,0,470,0,0,,1
7242,7242,BCA,1,2,24,5,173,984,984,0.172484469446932,0.422305725466538,0.355749218234298,0.901443125041119,0.901443125041119,2,1,12.49,0,984,0,984,0,0,0.4084350721420637,1
7245,7245,BGA,1,2,24,5,414,1161,1743,0.15361473601962802,0.39040950377041,0.35083190802736103,1.02363889743085,1.0296388974320698,5,1,1.11,1,1161,0,1161,0,582,0.3934707903780053,1
7250,7250,BTA,1,2,24,5,154,1095,1095,0.14215985090867098,0.3814741727901,0.338611906184472,0.8249915639534441,0.8239915639532399,4,2,10150.0,0,1095,0,1095,0,0,0.3726591760299645,2
7254,7254,DBA,1,2,24,5,665,908,908,0.12561091419470696,0.448516458014609,0.305149027153634,0.7593374569348629,0.761337456935271,2,1,0.05,1,908,0,908,0,0,0.28005865102639244,1
7262,7262,GDA,1,2,24,5,498,771,771,0.195097351680169,0.42223623922022,0.388770635099899,0.674887657378054,0.6638876573776321,4,2,8.06,1,771,0,771,0,0,0.4620573355817872,2
7271,7271,DTA,1,2,24,5,214,734,734,0.175681893184522,0.416191053226801,0.362384421734863,0.6011747402790021,0.5951747402795989,2,1,1.44,0,734,0,734,0,0,0.4221183800623055,1
7272,7272,GTA,1,2,24,5,676,1213,1213,0.243750523385167,0.443418505307059,0.421377234575421,0.8876091379013349,0.8896091379017429,3,1,47.64,0,1213,0,1213,0,0,0.5497076023391815,1
7273,7273,DCA,1,2,24,5,65,965,965,0.16725434849301302,0.399335963843784,0.359143058391974,0.7936608189211529,0.7946608189213571,4,1,0.19,0,965,0,965,0,0,0.41883116883116783,1
7274,7274,BPA,1,2,24,5,428,1172,1172,0.178274983858833,0.4479564139871021,0.3734050571006821,0.706300639524184,0.708300639524592,5,1,0.39,0,1172,0,1172,0,0,0.3979739507959497,1
7278,7278,GDA,1,2,24,5,624,1030,1030,0.160340420506092,0.389288040171041,0.330702117293815,0.8905269315249928,0.8905269315249928,3,3,8.06,1,1030,0,1030,0,0,0.41188118811881147,3
7280,7280,DBA,1,2,24,5,475,817,817,0.14800654200562302,0.405476255702906,0.333785586918932,0.794510419141622,0.797510419142233,5,2,0.05,1,817,0,817,0,0,0.36501901140684295,2
7284,7284,DGA,1,2,24,5,502,1058,1058,0.14001889069509502,0.394352721136427,0.330769263526094,0.80664755314015,0.8036475531413579,3,1,0.0,1,1058,0,1058,0,0,0.3550600343053173,1
7285,7285,BPA,1,2,24,5,50,764,764,0.18939753330737505,0.39502914089823904,0.370001609711193,0.7384199227062941,0.7334199227070941,4,2,0.39,0,764,0,764,0,0,0.4794520547945209,2
7289,7289,GBA,1,2,24,5,639,1011,1011,0.257880143890964,0.5006753768579439,0.43818074588715294,0.8884198369312741,0.87941983693126,2,2,7.04,1,1011,0,1011,0,0,0.51506456241033,2
7291,7291,BCA,1,2,24,5,386,979,979,0.185328905637517,0.40154596221462,0.3843060640157821,0.656665137423063,0.6556651374228599,4,2,12.49,0,979,0,979,0,0,0.4615384615384618,2
7296,7296,DTA,1,2,24,5,496,897,897,0.161563018306326,0.383428365035468,0.340313591751624,0.7962681223987049,0.7962681223987049,3,2,1.44,0,897,0,897,0,0,0.4213642834989035,2
7310,7310,BGA,1,2,24,5,392,976,976,0.16640573387811902,0.381551608744207,0.36038164851711,0.7359772806553571,0.7359772806553571,5,2,1.11,1,976,0,976,0,0,0.43612903225806543,2
7319,7319,DTA,1,2,24,5,506,1314,1314,0.17448243038903502,0.4434761772387961,0.36592843039922496,1.13134287727851,1.13234287727871,2,3,1.44,0,1314,0,1314,0,0,0.3934426229508208,3
7320,7320,GTA,1,2,24,5,435,1165,1165,0.209459469776514,0.44010023424952893,0.3977376448565271,0.8245228015529859,0.8145228015527671,3,2,47.64,0,1165,0,1165,0,0,0.4759358288770057,2
7325,7325,BDA,1,2,24,5,294,1043,1043,0.109774228662986,0.374626335913366,0.31276942928581,1.03601587261711,1.0290158726175,2,1,23.66,1,1043,0,1043,0,0,0.2930232558139526,1
7326,7326,BTA,1,2,24,5,772,990,990,0.136782173810229,0.415573865652734,0.339777374433053,0.964667630102022,0.955667630102008,3,3,10150.0,0,990,0,990,0,0,0.3291404612159329,3
7328,7328,DPA,1,2,24,5,485,874,874,0.17511603143857402,0.419058761800766,0.367656543617304,0.82289509168888,0.82289509168888,5,2,3.51,0,874,0,874,0,0,0.41787941787941857,2
7337,7337,GBA,1,2,24,5,176,355,355,0.15337753338947,0.415397486263149,0.3527683267957821,0.722577605827332,0.71157760582691,2,3,7.04,1,355,0,355,0,0,0.36923076923076825,3
7338,7338,GPA,1,2,24,5,89,1461,1461,0.286304728993678,0.552159120202093,0.463967038503148,1.56317755936342,1.55617755936381,3,1,7.98,0,1461,0,1461,0,0,0.5185185185185187,1
7344,7344,GTA,1,2,24,5,520,870,870,0.22536373174372096,0.471490340884177,0.446834423975555,0.6566888600609371,0.6346888600600931,3,3,47.64,0,870,0,870,0,0,0.4779816513761461,3
7346,7346,GPA,1,2,24,5,317,584,584,0.22925677125560895,0.437750665114484,0.4213133871754021,0.76731059850591,0.369310598504862,5,2,7.98,0,584,0,584,0,0,0.5237154150197624,2
7351,7351,GCA,1,2,24,5,361,774,774,0.192169511719412,0.422267216541338,0.396138905737383,0.859753673895821,0.854753673894803,4,2,0.0,0,774,0,774,0,0,0.4550898203592831,2
7352,7352,DGA,1,2,24,5,368,782,782,0.117155974249992,0.392767510794937,0.3362966455089699,0.762799415818114,0.7667994158189281,5,2,0.0,1,782,0,782,0,0,0.29828326180257525,2
7355,7355,DCA,1,2,24,5,57,710,710,0.151909112138887,0.439504033178529,0.36944886010477,0.862737234547558,0.861737234547354,2,2,0.19,0,710,0,710,0,0,0.34563758389261623,2
7357,7357,GPA,1,2,24,5,400,1106,1106,0.24556181719538606,0.480799714148323,0.463101565161268,0.7072697579634909,0.706269757963288,4,3,7.98,0,1106,0,1106,0,0,0.5107361963190188,3
7361,7361,DCA,1,2,24,5,366,930,930,0.15507310121384,0.4178992029034729,0.352905329600614,0.965925509431138,0.956925509431124,2,3,0.19,0,930,0,930,0,0,0.3710777626193727,3
7363,7363,DGA,1,2,24,5,502,713,713,,,,,,4,3,0.0,1,713,0,713,0,0,,3
7369,7369,BDA,1,2,24,5,266,665,1542,0.163835014796164,0.38576292328499295,0.368791965577024,0.6513968844632879,0.6613968844635071,4,3,23.66,1,665,0,665,0,877,0.4247038917089665,3
7382,7382,BPA,1,2,24,5,554,959,1426,0.18206546088179,0.440363795223213,0.400014901002112,0.7781758346705601,0.767175834670138,5,3,0.39,0,959,0,959,0,467,0.4134433004182464,3
7385,7385,DPA,1,2,24,5,348,983,983,,,,,,2,3,3.51,0,983,0,983,0,0,,3
7386,7386,GCA,1,2,24,5,822,1336,1336,0.218473915790732,0.478109583831892,0.45832027986534,1.45884947088351,1.4608494708821005,3,3,0.0,0,1336,0,1336,0,0,0.4569536423841057,3
7392,7392,BCA,1,2,24,5,637,890,890,0.18956283484995895,0.422760888288021,0.4041622705291571,1.08717880132938,1.09117880133019,3,3,12.49,0,890,0,890,0,0,0.4483925549915405,3
7397,7397,BDA,2,3,24,5,416,416,416,,,,,,2,1,23.66,1,416,0,416,416,0,,4
7398,7398,GTA,2,3,24,5,354,540,540,,,,,,3,1,47.64,0,540,0,540,0,0,,4
7399,7399,DPA,2,3,24,5,243,423,423,,,,,,4,1,3.51,0,423,0,423,0,0,,4
7404,7404,BPA,2,3,24,5,222,468,468,,,,,,3,1,0.39,0,468,0,468,0,0,,4
7405,7405,DPA,2,3,24,5,237,412,412,,,,,,4,2,3.51,0,412,0,412,0,0,,5
7416,7416,GPA,2,3,24,5,185,308,308,,,,,,4,1,7.98,0,308,0,308,0,0,,4
7417,7417,GBA,2,3,24,5,191,400,400,,,,,,5,1,7.04,1,400,0,400,0,0,,4
7419,7419,DGA,2,3,24,5,249,293,293,,,,,,2,1,0.0,1,293,0,293,0,0,,4
7420,7420,BDA,2,3,24,5,328,438,438,,,,,,3,2,23.66,1,438,0,438,0,0,,5
7426,7426,DCA,2,3,24,5,385,385,385,,,,,,3,1,0.19,0,385,0,385,385,0,,4
7431,7431,BTA,2,3,24,5,307,307,307,,,,,,2,1,10150.0,0,307,0,307,307,0,,4
7432,7432,DBA,2,3,24,5,186,436,436,,,,,,3,1,0.05,1,436,0,436,0,0,,4
7437,7437,DBA,2,3,24,5,343,343,343,,,,,,3,2,0.05,1,343,0,343,343,0,,5
7438,7438,DTA,2,3,24,5,142,378,378,,,,,,4,1,1.44,0,378,0,378,0,0,,4
7439,7439,BDA,2,3,24,5,439,439,439,,,,,,5,3,23.66,1,439,0,439,439,0,,6
7443,7443,DCA,2,3,24,5,381,381,381,,,,,,3,2,0.19,0,381,0,381,381,0,,5
7444,7444,GCA,2,3,24,5,514,733,733,,,,,,4,1,0.0,0,733,0,733,0,0,,4
7445,7445,DPA,2,3,24,5,482,482,482,,,,,,5,3,3.51,0,482,0,482,482,0,,6
7454,7454,GCA,2,3,24,5,387,387,387,,,,,,2,2,0.0,0,387,0,387,387,0,,5
7460,7460,BTA,2,3,24,5,286,369,369,,,,,,3,2,10150.0,0,369,0,369,0,0,,5
7461,7461,GPA,2,3,24,5,303,303,303,,,,,,4,2,7.98,0,303,0,303,303,0,,5
7471,7471,BPA,2,3,24,5,323,323,323,,,,,,2,2,0.39,0,323,0,323,323,0,,5
7472,7472,BGA,2,3,24,5,276,463,463,,,,,,3,1,1.11,1,463,0,463,0,0,,4
7473,7473,DTA,2,3,24,5,381,381,381,,,,,,4,2,1.44,0,381,0,381,381,0,,5
7474,7474,GTA,2,3,24,5,285,370,370,,,,,,5,2,47.64,0,370,0,370,0,0,,5
7489,7489,GTA,2,3,24,5,206,351,351,,,,,,3,3,47.64,0,351,0,351,0,0,,6
7490,7490,GBA,2,3,24,5,215,408,408,,,,,,4,2,7.04,1,408,0,408,0,0,,5
7494,7494,GPA,2,3,24,5,224,224,224,,,,,,3,3,7.98,0,224,0,224,224,0,,6
7496,7496,BCA,2,3,24,5,221,547,547,,,,,,5,1,12.49,0,547,0,547,0,0,,4
7505,7505,GCA,2,3,24,5,328,328,328,,,,,,2,3,0.0,0,328,0,328,328,0,,6
7513,7513,DGA,2,3,24,5,200,430,430,,,,,,4,2,0.0,1,430,0,430,0,0,,5
7516,7516,BGA,2,3,24,5,182,458,458,,,,,,2,2,1.11,1,458,0,458,0,0,,5
7517,7517,GDA,2,3,24,5,257,257,257,,,,,,3,1,8.06,1,257,0,257,257,0,,4
7518,7518,BCA,2,3,24,5,207,546,546,,,,,,4,2,12.49,0,546,0,546,0,0,,5
7522,7522,GDA,2,3,24,5,261,261,261,,,,,,2,2,8.06,1,261,0,261,261,0,,5
7525,7525,BTA,2,3,24,5,467,467,467,,,,,,5,3,10150.0,0,467,0,467,467,0,,6
7535,7535,BGA,2,3,24,5,353,353,353,,,,,,4,3,1.11,1,353,0,353,353,0,,6
7541,7541,DCA,2,3,24,5,494,494,494,,,,,,4,3,0.19,0,494,0,494,494,0,,6
7542,7542,DBA,2,3,24,5,238,350,350,,,,,,5,3,0.05,1,350,0,350,0,0,,6
7547,7547,GBA,2,3,24,5,348,597,597,,,,,,4,3,7.04,1,597,0,597,0,0,,6
7548,7548,DGA,2,3,24,5,193,397,397,,,,,,5,3,0.0,1,397,0,397,0,0,,6
7553,7553,DTA,2,3,24,5,185,339,339,,,,,,4,3,1.44,0,339,0,339,0,0,,6
7558,7558,BCA,2,3,24,5,421,421,421,,,,,,3,3,12.49,0,421,0,421,421,0,,6
7559,7559,BPA,2,3,24,5,233,518,518,,,,,,4,3,0.39,0,518,0,518,0,0,,6
7569,7569,DCA,2,1,25,5,457,1486,1486,,,,,,2,1,0.19,0,1486,0,1486,0,0,,1
7574,7574,GCA,2,1,25,5,262,1432,1432,,,,,,2,1,0.0,0,1432,0,1432,0,0,,1
7575,7575,DTA,2,1,25,5,245,915,915,,,,,,3,1,1.44,0,915,0,915,0,0,,1
7588,7588,GPA,2,1,25,5,590,954,954,,,,,,3,1,7.98,0,954,0,954,0,0,,1
7592,7592,BGA,2,1,25,5,277,1175,1175,,,,,,2,1,1.11,1,1175,0,1175,0,0,,1
7594,7594,BPA,2,1,25,5,286,286,286,,,,,,4,1,0.39,0,286,0,286,286,0,,1
7604,7604,GDA,2,1,25,5,256,256,256,,,,,,4,1,8.06,1,256,0,256,256,0,,1
7617,7617,DGA,2,1,25,5,382,747,747,,,,,,2,1,0.0,1,747,0,747,0,0,,1
7618,7618,DBA,2,1,25,5,529,1075,1075,,,,,,3,2,0.05,1,1075,0,1075,0,0,,2
7621,7621,BTA,2,1,25,5,293,893,893,,,,,,2,2,10150.0,0,893,0,893,0,0,,2
7625,7625,BDA,2,1,25,5,297,594,594,,,,,,2,1,23.66,1,594,0,594,0,0,,1
7632,7632,BPA,2,1,25,5,240,240,240,,,,,,4,3,0.39,0,240,0,240,240,0,,3
7633,7633,DCA,2,1,25,5,180,180,180,,,,,,5,2,0.19,0,180,0,180,180,0,,2
7649,7649,GBA,2,1,25,5,378,1419,1419,,,,,,2,3,7.04,1,1419,0,1419,0,0,,3
7650,7650,DGA,2,1,25,5,135,614,614,,,,,,3,2,0.0,1,614,0,614,0,0,,2
7657,7657,DPA,2,1,25,5,308,1033,1033,,,,,,2,2,3.51,0,1033,0,1033,0,0,,2
7664,7664,DPA,2,1,25,5,212,212,212,,,,,,4,3,3.51,0,212,0,212,212,0,,3
7674,7674,DTA,2,1,25,5,302,302,302,,,,,,4,2,1.44,0,302,0,302,302,0,,2
7679,7679,BGA,2,1,25,5,205,205,205,,,,,,4,2,1.11,1,205,0,205,205,0,,2
7687,7687,BDA,2,1,25,5,138,599,599,,,,,,2,3,23.66,1,599,0,599,0,0,,3
7691,7691,GDA,2,1,25,5,215,1121,1121,,,,,,2,3,8.06,1,1121,0,1121,0,0,,3
7692,7692,BTA,2,1,25,5,287,884,884,,,,,,3,3,10150.0,0,884,0,884,0,0,,3
7693,7693,BGA,2,1,25,5,164,865,865,,,,,,4,3,1.11,1,865,0,865,0,0,,3
7697,7697,DTA,2,1,25,5,218,601,601,,,,,,3,3,1.44,0,601,0,601,0,0,,3
7698,7698,DGA,2,1,25,5,352,352,352,,,,,,4,3,0.0,1,352,0,352,352,0,,3
7702,7702,BCA,2,1,25,5,259,734,734,,,,,,2,3,12.49,0,734,0,734,0,0,,3
7704,7704,GCA,2,1,25,5,286,483,483,,,,,,4,3,0.0,0,483,0,483,0,0,,3
7712,7712,GBA,1,2,25,5,366,862,862,0.301160659130958,0.681174109138474,0.489267316884678,0.445497614174245,0.44749761417374295,2,1,7.04,1,862,0,862,0,0,0.4421199442119957,4
7715,7715,BGA,1,2,25,5,379,747,747,0.170880752560305,0.520331891546127,0.411822613670334,0.51453599055029,0.516535990550698,5,1,1.11,1,747,0,747,0,0,0.3284072249589501,4
7721,7721,GDA,1,2,25,5,583,1380,1380,,,,,,5,1,8.06,1,1380,0,1380,0,0,,4
7726,7726,GDA,1,2,25,5,501,949,949,0.203090770218354,0.64014210772825,0.555656347317415,0.7246307916297059,0.7276307916294069,4,2,8.06,1,949,0,949,0,0,0.31725888324873186,5
7733,7733,BPA,1,2,25,5,544,1203,1203,,,,,,5,1,0.39,0,1203,0,1203,0,0,,4
7736,7736,DCA,1,2,25,5,543,865,865,0.258015267673092,0.58789780168435,0.514852383439,0.5941853879963349,0.5941853879963349,2,1,0.19,0,865,0,865,0,0,0.4388777555110229,4
7739,7739,BTA,1,2,25,5,107,801,801,,,,,,5,1,10150.0,0,801,0,801,0,0,,4
7743,7743,DCA,1,2,25,5,95,971,971,,,,,,3,2,0.19,0,971,0,971,0,0,,5
7744,7744,GCA,1,2,25,5,218,1090,1090,,,,,,4,1,0.0,0,1090,0,1090,0,0,,4
7745,7745,GCA,1,2,25,5,177,1077,1077,,,,,,5,2,0.0,0,1077,0,1077,0,0,,5
7751,7751,DBA,1,2,25,5,388,1016,1016,,,,,,5,1,0.05,1,1016,0,1016,0,0,,4
7754,7754,BGA,1,2,25,5,518,1095,1095,,,,,,2,2,1.11,1,1095,0,1095,0,0,,5
7767,7767,GTA,1,2,25,5,149,1594,1594,,,,,,3,1,47.64,0,1594,0,1594,0,0,,4
7768,7768,GPA,1,2,25,5,230,994,994,0.173224955785531,0.469762591960763,0.37581007356861,0.79838236950506,0.781382369505235,4,1,7.98,0,994,0,994,0,0,0.3687499999999993,4
7769,7769,BTA,1,2,25,5,456,1067,1067,,,,,,5,2,10150.0,0,1067,0,1067,0,0,,5
7772,7772,DGA,1,2,25,5,68,653,653,0.16838319485050102,0.595765440414826,0.482833739450835,0.472327985763015,0.471327985762811,2,1,0.0,1,653,0,653,0,0,0.28263337116912546,4
7774,7774,DTA,1,2,25,5,437,827,827,0.218448123698577,0.5001708763305349,0.389440275697118,0.5577429627819179,0.5597429627823249,4,1,1.44,0,827,0,827,0,0,0.4367469879518072,4
7785,7785,GCA,1,2,25,5,103,814,814,0.245845940783014,0.581090405487124,0.453158035048314,0.5233166256114651,0.5233166256114651,3,3,0.0,0,814,0,814,0,0,0.42307692307692296,6
7786,7786,GPA,1,2,25,5,315,803,803,0.238922970843332,0.5973074271083311,0.465187771045959,0.404364862333581,0.406364862333988,4,2,7.98,0,803,0,803,0,0,0.3999999999999993,5
7791,7791,GDA,1,2,25,5,73,1301,1301,,,,,,3,3,8.06,1,1301,0,1301,0,0,,6
7792,7792,GBA,1,2,25,5,209,579,579,0.236297836324353,0.510266342207662,0.434240081825044,0.519939349340135,0.521939349339633,4,2,7.04,1,579,0,579,0,0,0.4630872483221466,5
7808,7808,DBA,1,2,25,5,440,888,888,0.157843966451487,0.491901671312177,0.35923109606200504,0.589039120110646,0.582039120111038,2,2,0.05,1,888,0,888,0,0,0.3208852005532504,5
7809,7809,DGA,1,2,25,5,92,582,582,0.14015455641813002,0.402093897296675,0.360591819910724,0.555677468098823,0.54967746809942,3,2,0.0,1,582,0,582,0,0,0.3485617597292716,5
7810,7810,DPA,1,2,25,5,142,635,635,0.14763853758608894,0.505508909799374,0.398011725750516,0.565570526866046,0.566570526866249,4,1,3.51,0,635,0,635,0,0,0.2920592193808881,4
7815,7815,DTA,1,2,25,5,322,720,720,0.19645864046909806,0.499401165898339,0.39704456330099297,0.5478403659547949,0.540840365955188,3,2,1.44,0,720,0,720,0,0,0.3933884297520649,5
7816,7816,DTA,1,2,25,5,118,693,693,0.22782598642635,0.526641229492794,0.417680975114975,0.500725131179522,0.503725131179224,4,3,1.44,0,693,0,693,0,0,0.43260188087774337,6
7821,7821,GPA,1,2,25,5,39,799,799,0.22488085313913606,0.508469539619905,0.434835985937179,0.590556174416503,0.592556174416001,3,3,7.98,0,799,0,799,0,0,0.4422700587084147,6
7822,7822,GBA,1,2,25,5,143,699,699,0.143286915274493,0.458717138482927,0.338316327731443,0.628874380259199,0.632874380260014,4,3,7.04,1,699,0,699,0,0,0.3123644251626888,6
7826,7826,BPA,1,2,25,5,355,772,772,0.237290073632746,0.477830696219365,0.37923071128521,0.487151062894437,0.490151062894139,2,3,0.39,0,772,0,772,0,0,0.4965986394557825,6
7828,7828,DCA,1,2,25,5,592,1116,1116,0.314828438489201,0.6739883277441829,0.529723267625028,0.650915999868144,0.630915999868617,4,3,0.19,0,1116,0,1116,0,0,0.4671125975473812,6
7832,7832,DGA,1,2,25,5,409,819,819,0.136355776746352,0.59201133070708,0.415885119076375,0.539264683927861,0.541264683928269,2,3,0.0,1,819,0,819,0,0,0.230326295585412,6
7833,7833,BCA,1,2,25,5,106,1007,1007,,,,,,3,1,12.49,0,1007,0,1007,0,0,,4
7840,7840,BTA,1,2,25,5,264,964,964,0.152484727585623,0.5052479033434071,0.34252166420352603,0.710173332962205,0.7121733329626121,4,3,10150.0,0,964,0,964,0,0,0.3018018018018021,6
7844,7844,BCA,1,2,25,5,280,823,823,0.23836253405347,0.7795856996101721,0.576276479388095,0.4900166734727739,0.4840166734724621,2,2,12.49,0,823,0,823,0,0,0.3057553956834534,5
7853,7853,DPA,1,2,25,5,157,795,795,0.21843313671025305,0.530772107894072,0.416451961578426,0.6469661097351931,0.6479661097353969,5,2,3.51,0,795,0,795,0,0,0.4115384615384621,5
7856,7856,DPA,1,2,25,5,380,707,707,0.190711332906623,0.628601600083285,0.446946391923624,0.466508737745329,0.468508737745736,2,3,3.51,0,707,0,707,0,0,0.3033898305084734,6
7858,7858,DBA,1,2,25,5,289,704,704,0.14386413974469595,0.483008744620998,0.3413070279920539,0.477068743296484,0.479068743295981,4,3,0.05,1,704,0,704,0,0,0.29784996927453494,6
7863,7863,BDA,1,2,25,5,262,489,489,0.184989813418322,0.5332570208396691,0.42990590442286,0.42293320851813293,0.425933208518744,3,2,23.66,1,489,0,489,0,0,0.346905537459284,5
7865,7865,GTA,1,2,25,5,106,502,502,0.18672680697154606,0.545415975712236,0.416009955997072,0.475375802561704,0.447375802561456,5,2,47.64,0,502,0,502,0,0,0.34235668789808965,5
7882,7882,BDA,1,2,25,5,108,849,849,,,,,,4,3,23.66,1,849,0,849,0,0,,6
7883,7883,BCA,1,2,25,5,398,765,765,0.18113138116362,0.440679396855392,0.365576141250965,0.510477356316325,0.513477356316936,5,3,12.49,0,765,0,765,0,0,0.41102756892230624,6
7886,7886,BGA,1,2,25,5,491,709,709,0.130382006698775,0.442915346285544,0.333624546552748,1.9435937584669096,0.544593758466568,2,3,1.11,1,709,0,709,0,0,0.2943722943722947,6
7887,7887,GTA,1,2,25,5,146,654,654,0.177357876759363,0.518651953117922,0.399774241127862,0.596955799070187,0.598955799070594,3,3,47.64,0,654,0,654,0,0,0.34195933456561856,6
7893,7893,BTA,1,2,26,5,236,1014,1014,,,,,,3,1,10150.0,0,1014,0,1014,0,0,,1
7899,7899,GDA,1,2,26,5,507,680,680,,,,,,3,1,8.06,1,680,0,680,0,0,,1
7901,7901,GBA,1,2,26,5,788,923,1039,,,,,,5,1,7.04,1,923,0,923,0,116,,1
7919,7919,BGA,1,2,26,5,238,910,1099,,,,,,5,1,1.11,1,910,0,910,0,189,,1
7924,7924,BTA,1,2,26,5,225,793,793,,,,,,4,2,10150.0,0,793,0,793,0,0,,2
7928,7928,DBA,1,2,26,5,338,592,890,,,,,,2,1,0.05,1,592,0,592,0,298,,1
7929,7929,DPA,1,2,26,5,142,142,533,,,,,,3,1,3.51,0,831,1,533,0,391,,1
7936,7936,GDA,1,2,26,5,745,1086,1086,,,,,,4,2,8.06,1,1086,0,1086,0,0,,2
7946,7946,DTA,1,2,26,5,192,192,786,,,,,,2,1,1.44,0,1027,1,786,0,594,,1
7947,7947,GTA,1,2,26,5,306,713,713,,,,,,3,1,47.64,0,713,0,713,0,0,,1
7948,7948,DCA,1,2,26,5,401,864,864,,,,,,4,1,0.19,0,864,0,864,0,0,,1
7949,7949,BPA,1,2,26,5,333,766,766,,,,,,5,1,0.39,0,766,0,766,0,0,,1
7953,7953,GDA,1,2,26,5,298,780,780,,,,,,3,3,8.06,1,780,0,780,0,0,,3
7955,7955,DBA,1,2,26,5,344,1517,1517,,,,,,5,2,0.05,1,1517,0,1517,0,0,,2
7959,7959,DGA,1,2,26,5,238,855,855,,,,,,3,1,0.0,1,855,0,855,0,0,,1
7960,7960,BPA,1,2,26,5,596,876,1181,,,,,,4,2,0.39,0,876,0,876,0,305,,2
7964,7964,GBA,1,2,26,5,114,640,814,,,,,,2,2,7.04,1,640,0,640,0,174,,2
