,,,Unnamed: 0,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,OrdenPres,OrdenPres,sujnum,sujnum,FFD,FFD,SFD,SFD,FPRT,FPRT,TFT,TFT,RRT,RRT,transicion,transicion,dur_totCCV,dur_totCCV,dur_CCV_sin_inico,dur_CCV_sin_inico,tiempo_onset_vocal_l,tiempo_onset_vocal_l,tiempo_onset_vocal_r,tiempo_onset_vocal_r,OrdenDeCCV,OrdenDeCCV,repeticion_ccv,repeticion_ccv,Frecuencia,Frecuencia,SegConsVoceada,SegConsVoceada,NormTransition,NormTransition,block,CCV,type
,,,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,,,
CCV,bloque,TipoNumCCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUZ,1,7,5040.355555555556,406.051702379896,8484.355555555556,649.3669342587764,1.6444444444444444,0.07216392363431011,16.4,1.1990737165736634,311.3333333333333,26.82393021768496,56.4,25.211236872602353,618.6222222222223,50.974813437012905,709.5111111111111,49.29956483736705,90.88888888888889,26.664454874604512,,,0.42253690263104554,0.01623071571257385,0.42253690263104554,0.01623071571257385,0.8273634328470468,0.041485632171301835,0.8073634328470168,0.042367087387382395,5.088888888888889,0.17928652712996998,1.511111111111111,0.0753592220347252,0.0,0.0,0,0.0,,,1,LUZ,7
LUZ,2,7,4727.0,413.52053800692335,7963.0,666.2662304957305,2.2888888888888888,0.1443278472686202,15.177777777777777,1.2396190718612348,273.97777777777776,20.91334910039129,157.6888888888889,25.620912036026358,394.77777777777777,33.245230369362886,419.84444444444443,33.606861906876006,25.066666666666666,14.42932619859481,,,,,,,,,,,2.533333333333333,0.20250950844368024,1.4,0.07385489458759964,0.0,0.0,0,0.0,,,2,LUZ,7
MUY,1,7,4726.901960784314,402.56472991129084,7931.607843137255,653.9961084482355,1.6274509803921569,0.06837488538887329,15.372549019607844,1.2071553937086081,298.47058823529414,25.124682855337994,82.72549019607843,24.497684219187686,595.5294117647059,48.753170659615854,613.3921568627451,50.29119970131111,17.862745098039216,13.812015786429685,,,0.382384645079642,0.011837583776707756,0.382384645079642,0.011837583776707756,0.9520931870211028,0.05397250466838338,0.8088492845818307,0.043355327454670065,2.9607843137254903,0.24408417756228132,1.5294117647058822,0.07594084992563561,0.0,0.0,0,0.0,,,1,MUY,7
MUY,2,7,4984.54,407.5219790842388,8361.34,654.1554833648701,2.44,0.1282853961179637,15.84,1.2126409028165235,299.04,16.35374163016288,173.4,27.864160288288407,443.12,37.847520502184345,466.5,38.2669810245686,23.38,12.417462687354318,,,,,,,,,,,5.06,0.16514681161849631,1.46,0.07119963311072636,0.0,0.0,0,0.0,,,2,MUY,7
PAZ,1,7,4949.019607843137,403.14201603200553,8280.78431372549,648.2873620359038,1.6274509803921569,0.06837488538887332,15.96078431372549,1.1947469284292624,314.1372549019608,23.27976516975832,88.13725490196079,24.11516518395196,624.9215686274509,54.55852653936749,696.4313725490196,54.41238508743664,71.50980392156863,29.493626729948044,,,0.37795926529727986,0.011701731640477907,0.37795926529727986,0.011701731640477907,0.9865231971988901,0.042675329993002255,0.9206747123505361,0.04724005694887781,3.9019607843137254,0.2461545855133367,1.5490196078431373,0.07037003311735827,0.0,0.0,0,0.0,,,1,PAZ,7
PAZ,2,7,4768.311111111111,422.669727813958,8004.311111111111,681.9911562433663,2.422222222222222,0.1366588648508102,15.155555555555555,1.2660906008860804,334.73333333333335,21.214974699847073,160.0222222222222,30.944190376702135,510.8888888888889,42.89610684016264,516.4444444444445,43.1670300155008,5.555555555555555,5.5555555555555545,,,,,,,,,,,4.911111111111111,0.200560382157428,1.5333333333333334,0.07521014330903548,0.0,0.0,0,0.0,,,2,PAZ,7
PBA,1,6,5254.945945945946,440.5585554267203,8796.567567567568,698.3313880517968,1.5675675675675675,0.08256893144064577,16.945945945945947,1.2932870951298279,339.8918918918919,30.617856371805004,41.78378378378378,24.718934613593966,943.1081081081081,55.307437006825225,950.8378378378378,54.2610959786759,7.72972972972973,7.72972972972973,0.16670004282660855,0.010972623845396554,0.4195752560407552,0.023677207905463026,0.3838826214141553,0.021968118631037814,0.8399906202932322,0.04342230903675306,0.8207178930208621,0.041733115594862244,3.8378378378378377,0.26709850595267737,1.5945945945945945,0.08182838794858086,0.0,0.0,1,0.0,0.4001065456972752,0.01493822674803311,1,PBA,6
PBA,2,6,5297.734693877551,424.7441114168117,8816.918367346938,677.9889504025649,2.3469387755102042,0.13537244042266935,16.612244897959183,1.2558760955834791,302.9591836734694,21.032186202311493,134.3469387755102,25.22021296547982,522.0408163265306,40.78914337164878,557.9183673469388,44.80091863063245,35.87755102040816,17.082598274871135,,,,,,,,,,,2.204081632653061,0.17732803262227317,1.489795918367347,0.07215375318230077,0.0,0.0,1,0.0,,,2,PBA,6
PCA,1,6,5049.513513513513,413.1569418405353,8450.054054054053,657.9230571792473,1.5675675675675675,0.08256893144064577,16.216216216216218,1.2162162162162165,329.8378378378378,29.342891397164937,8.91891891891892,8.91891891891892,902.0,52.013006573864324,907.2432432432432,51.66004615248215,5.243243243243243,5.243243243243244,0.16212801655421166,0.01052691144442456,0.39474470135836276,0.023599056045719127,0.37259167651935193,0.022556628412889176,0.9431838816848438,0.05705600756916481,0.8907038816845566,0.05994971746025881,3.3783783783783785,0.3250117839197738,1.5945945945945945,0.08182838794858087,11516.0,0.0,0,0.0,0.4116065675795443,0.014277668290549559,1,PCA,6
PCA,2,6,4710.25,410.37030987073655,7927.75,663.3971354388791,2.375,0.13522046615836342,15.104166666666666,1.2334865189035447,370.0416666666667,25.607390305120333,135.5,30.58969777439911,662.5625,50.97788341760926,662.5625,50.97788341760926,0.0,0.0,,,,,,,,,,,5.125,0.1777145092796608,1.4791666666666667,0.07286915878889005,11516.0,0.0,0,0.0,,,2,PCA,6
PDA,1,6,4800.272727272727,438.58870985213895,8044.363636363636,707.5412090217523,1.6818181818181819,0.07102933373079214,15.545454545454545,1.3027270735561047,321.25,24.340478752885318,40.72727272727273,23.29889805931596,912.4545454545455,45.7411766066753,937.3181818181819,44.46963442110583,24.863636363636363,18.047054742902812,0.1724468306932087,0.01178613818398552,0.39291940998088143,0.019912144702088803,0.36614235841210413,0.019078897619489832,0.8691454787553969,0.036623315138107744,0.8089385822036893,0.0442858773149968,4.2727272727272725,0.237507396933073,1.6136363636363635,0.0810600297675009,0.0,0.0,1,0.0,0.4374051412224926,0.017719621013779212,1,PDA,6
PDA,2,6,5171.571428571428,427.0591373600629,8620.959183673469,686.5931854790322,2.3469387755102042,0.13537244042266935,16.306122448979593,1.2718177847391452,366.16326530612247,20.078827371672066,154.0,29.25307414510098,645.6530612244898,44.36184461528189,645.6530612244898,44.36184461528189,0.0,0.0,,,,,,,,,,,4.489795918367347,0.21845633637185594,1.489795918367347,0.07215375318230077,0.0,0.0,1,0.0,,,2,PDA,6
PEZ,1,7,4818.181818181818,445.23538477641864,8050.0,722.3756870163813,1.6363636363636365,0.07335878043508445,15.568181818181818,1.3363505126565043,310.0681818181818,31.748189969002944,69.97727272727273,26.451109486403315,699.1136363636364,62.081692888242614,705.7954545454545,61.65886491980009,6.681818181818182,5.023809350307548,,,0.3855641963611132,0.008631871559645626,0.3855641963611132,0.008631871559645626,0.9972122038456963,0.0470152474660762,0.9533550609886918,0.044556116057620845,3.227272727272727,0.3012722079813224,1.4772727272727273,0.07617047451458002,0.0,0.0,0,0.0,,,1,PEZ,7
PEZ,2,7,4675.14,423.5378228152736,7886.34,683.2156247376918,2.44,0.1282853961179637,15.08,1.2696906259850411,293.24,20.315442201358422,160.42,27.327941744668585,426.18,34.25572128588634,453.9,37.791352536401924,27.72,19.666775878861987,,,,,,,,,,,3.22,0.27890456271284053,1.46,0.07671840904055743,0.0,0.0,0,0.0,,,2,PEZ,7
PFA,1,3,4738.079365079365,349.4610262375185,7935.222222222223,565.2670677498027,1.6349206349206349,0.0611445171061062,15.333333333333334,1.0438418150117503,351.6031746031746,24.935806366780408,31.58730158730159,16.471182843702465,948.5079365079365,45.706531049193416,969.3492063492064,44.278711362727776,20.841269841269842,11.528237474453185,0.06584363668140146,0.010396719910474283,0.4583472048178596,0.023724078869702323,0.4361983377050042,0.022761789280933312,0.8896345445077004,0.048500840028034835,0.907674544508074,0.046631318570687696,3.746031746031746,0.1851754319231999,2.0476190476190474,0.09973998820736053,0.0,0.0,0,0.0,0.13834435714729215,0.01522810184707973,1,PFA,3
PFA,2,3,5176.0625,418.57950366933346,8648.5625,670.2931373569405,2.375,0.13522046615836342,16.354166666666668,1.241099369429803,352.1666666666667,25.925755515594403,124.875,28.865557542407572,642.1875,52.57242265993746,644.7083333333334,52.773073659651445,2.5208333333333335,2.5208333333333335,,,,,,,,,,,3.6875,0.2795580510389733,1.4583333333333333,0.07267881673425383,0.0,0.0,0,0.0,,,2,PFA,3
PGA,1,6,4833.761904761905,460.27539578452786,8082.333333333333,741.1685649411934,1.6428571428571428,0.07483181740388338,15.642857142857142,1.3686473686495357,356.95238095238096,30.738357708062328,23.476190476190474,12.974389053319491,931.1190476190476,56.94186984700784,977.952380952381,54.36053079417183,46.833333333333336,29.4346441663061,0.17064058182088837,0.01158180968969118,0.42485810339939384,0.02691894884621477,0.3960063754502335,0.022979661808678768,0.9720731222003707,0.05058263009874297,0.9681683602955984,0.044535917189799795,4.904761904761905,0.21771040608336728,1.5952380952380953,0.0838914444945207,0.0,0.0,1,0.0,0.4111866866950507,0.021070147722800196,1,PGA,6
PGA,2,6,4995.711111111111,416.64575295662155,8355.711111111112,670.6596380605118,2.3777777777777778,0.1395841185464622,15.777777777777779,1.242305159769038,357.8666666666667,25.330773395379794,91.57777777777778,28.39815203990756,671.7555555555556,46.73537318372213,711.5111111111111,47.785438192557876,39.75555555555555,27.795704114625945,,,,,,,,,,,5.111111111111111,0.17472119846819922,1.511111111111111,0.0753592220347252,0.0,0.0,1,0.0,,,2,PGA,6
PJA,1,3,4714.9111111111115,416.28285331231274,7942.9111111111115,671.4514143559668,1.6222222222222222,0.07309112127323451,15.422222222222222,1.2384777593860246,420.0444444444444,28.15227273520074,9.466666666666667,9.466666666666667,999.5555555555555,47.16905503703058,999.5555555555555,47.16905503703058,0.0,0.0,0.06421445877860629,0.00805102865579285,0.4179492489404082,0.020474314148615197,0.39514792553250905,0.020478618400730335,0.8882092161204421,0.05246653883708028,0.9069592161206143,0.03972190830025698,4.844444444444444,0.21071200978163954,1.5333333333333334,0.08164965809277261,0.0,0.0,0,0.0,0.15465164934500744,0.016548727654938093,1,PJA,3
PJA,2,3,5230.7,411.3701657452885,8719.1,659.1112960739216,2.44,0.1282853961179637,16.42,1.2212706664848405,318.1,24.922889241884963,91.2,19.029622450596463,532.9,47.611756822817426,546.92,49.17483876279553,14.02,8.253557798097171,,,,,,,,,,,2.22,0.19014495007971238,1.48,0.0713714056959817,0.0,0.0,0,0.0,,,2,PJA,3
PSA,1,3,5141.34693877551,427.0192701754896,8535.632653061224,691.101392665196,1.6122448979591837,0.07032677934739909,16.408163265306122,1.2757278725836685,355.6530612244898,26.813692547102708,33.89795918367347,20.14083586823183,965.0204081632653,50.30655589635402,1016.7551020408164,45.472290383237656,51.734693877551024,28.2151412695811,0.06105962332967149,0.007973874882718985,0.40388811801404384,0.014371560509951708,0.3860415351946337,0.013816099389593018,0.8578661671664551,0.042803196907057514,0.8260597155535122,0.05166006305989533,5.122448979591836,0.15873825700106167,1.469387755102041,0.07203339654607947,2696.399999999998,0.0,0,0.0,0.14655468060632182,0.01507120255011747,1,PSA,3
PSA,2,3,5093.234042553191,436.53965322404713,8513.234042553191,699.7940527044535,2.3617021276595747,0.13745920903612735,16.127659574468087,1.2959829136833918,298.48936170212767,20.609623690379284,139.06382978723406,26.992434000996788,480.6170212765957,32.107179913958184,485.72340425531917,33.01347666016372,5.1063829787234045,5.106382978723404,,,,,,,,,,,2.021276595744681,0.1935341539228236,1.4893617021276595,0.07370428968378201,2696.3999999999974,0.0,0,0.0,,,2,PSA,3
PTA,1,6,5115.8421052631575,466.878131783724,8531.105263157895,745.5872496123158,1.6842105263157894,0.07641750223933594,16.31578947368421,1.3775817676422664,326.55263157894734,29.610647842852575,33.921052631578945,23.3630320859442,815.2105263157895,55.03488041632481,849.4736842105264,52.656671827688236,34.26315789473684,28.839075855066692,0.17679827730817393,0.010407450994001357,0.4119581744705295,0.024797258505741524,0.39164731035889866,0.024150350534899504,0.8645627343069066,0.049045491763166936,0.8507294009739477,0.05439409170741661,5.0,0.195976600339204,1.631578947368421,0.08781407871437072,33788.0,0.0,0,0.0,0.43673650327791025,0.014686716408288425,1,PTA,6
PTA,2,6,5142.1875,410.86415122165005,8584.6875,657.8195736298643,2.375,0.1352204661583634,16.1875,1.215537797242366,387.5208333333333,26.09702962607763,134.9375,28.40993617778623,630.25,48.885536266142864,644.1041666666666,51.952653701047545,13.854166666666666,11.75631675624504,,,,,,,,,,,4.4375,0.2285210118060907,1.5208333333333333,0.07286915878889005,33788.0,0.0,0,0.0,,,2,PTA,6
SBA,1,4,5077.28,418.5624143739266,8472.08,673.1570898568102,1.66,0.0676726816132972,16.34,1.244616160812281,372.16,29.89335275233459,46.22,22.740295799774113,882.36,49.28177011133144,895.72,48.64324975717364,13.36,11.125068584975475,0.12256229211735652,0.005457955907793607,0.4387727843130392,0.014171628887920298,0.3001448674823838,0.011886206341454592,0.7771901128807107,0.04109977413281305,0.7740472557379117,0.04054892975880877,4.2,0.22314999074019012,1.56,0.08161632489763257,723.5800000000008,0.0,0,0.0,0.28269342140250114,0.010949972387488537,1,SBA,4
SBA,2,4,4864.666666666667,406.951103356258,8168.196078431372,655.0645847635612,2.372549019607843,0.1312407884759334,15.529411764705882,1.218598661972816,298.4313725490196,17.782614442024396,115.03921568627452,24.25335167109517,545.4313725490196,43.52194177204621,567.7843137254902,41.74415364702304,22.352941176470587,11.354668160834814,,,,,,,,,,,1.7843137254901962,0.13809268126791374,1.4705882352941178,0.07058823529411763,723.5800000000008,0.0,0,0.0,,,2,SBA,4
SCA,1,4,4922.259259259259,399.0671566506699,8232.25925925926,642.3044782320475,1.5925925925925926,0.0674923632013956,15.88888888888889,1.1859492645336835,338.75925925925924,20.94076593577867,32.55555555555556,17.009506666206388,867.2592592592592,41.56859893381282,867.2592592592592,41.56859893381282,0.0,0.0,0.12909829737761763,0.007398267774027346,0.4842733507028462,0.014700390184222862,0.3427955907764267,0.013574766974549953,0.8426341066139207,0.03876056433000337,0.767390204174868,0.04225624241330836,3.259259259259259,0.18350037213165657,1.5185185185185186,0.06863315999145615,79668.0,0.0,0,0.0,0.26237497719093067,0.009952704534046964,1,SCA,4
SCA,2,4,5020.018867924528,400.4246308250571,8450.207547169812,643.2338587692032,2.4716981132075473,0.12227812638505395,16.11320754716981,1.1988929270885693,331.5660377358491,23.501327965350193,99.47169811320755,24.989309815612287,589.9056603773585,40.08996834362852,616.4150943396227,39.29858934861648,26.50943396226415,15.218954042546288,,,,,,,,,,,1.9622641509433962,0.17657083537873686,1.509433962264151,0.07437519869561078,79668.0,0.0,0,0.0,,,2,SCA,4
SDA,1,4,4928.122448979592,423.67862575178685,8256.285714285714,681.9256734789061,1.6326530612244898,0.06958255967849927,15.959183673469388,1.258291947670602,293.40816326530614,23.548977734780465,34.42857142857143,16.27636531991129,776.7142857142857,43.51454131807492,781.6326530612245,43.57648969315345,4.918367346938775,4.918367346938775,0.13288863398329187,0.007704762910195032,0.48905295172237884,0.01447731127031756,0.3388214538028733,0.012906837610541547,0.8460983098262819,0.04186363038130598,0.7646509414050396,0.03464799510912783,2.510204081632653,0.22983735927246465,1.489795918367347,0.07782354550100372,670.59,0.0,0,0.0,0.2690094220631117,0.011882833967093689,1,SDA,4
SDA,2,4,5003.942307692308,409.18295646978703,8382.403846153846,658.4159491050541,2.3846153846153846,0.12925662314104705,15.923076923076923,1.224389574215075,340.88461538461536,22.100682371175992,155.28846153846155,28.79706569886247,529.1153846153846,36.43445584932366,542.9423076923077,39.69288599596838,13.826923076923077,13.826923076923078,,,,,,,,,,,3.1346153846153846,0.2787453658805541,1.4615384615384615,0.06980655484407924,670.5899999999999,0.0,0,0.0,,,2,SDA,4
SFA,1,1,4947.68,414.4003707743987,8288.48,665.836266715376,1.64,0.06857142857142857,16.04,1.2295544240222358,344.8,25.282969988286016,18.16,10.915570604996013,875.98,43.944849388240044,881.18,44.18908988999572,5.2,5.200000000000002,0.06402906660918602,0.004273430779993274,0.5064931972424541,0.017600775783053916,0.36676870438677994,0.014563025035190226,0.8216824650808766,0.05402278225726298,0.7603598844355518,0.04436806139495705,3.24,0.27929941508228423,1.48,0.07687785169756406,7932.0,0.0,0,0.0,0.12688623827899093,0.007475121263648596,1,SFA,1
SFA,2,1,4992.777777777777,397.3798124597809,8386.111111111111,638.1950513726603,2.4074074074074074,0.12544405686829838,15.962962962962964,1.18367741268669,326.6111111111111,17.662204583979992,136.07407407407408,26.35986843229478,611.6111111111111,42.70912634978163,652.5925925925926,45.740705092826246,40.98148148148148,23.67806869078947,,,,,,,,,,,5.111111111111111,0.1746848348342833,1.5,0.06868028197434452,7932.0,0.0,0,0.0,,,2,SFA,1
SGA,1,4,4813.021739130435,434.9990909970295,8072.586956521739,703.089601684038,1.608695652173913,0.07275304578557179,15.673913043478262,1.2995927819381667,347.0217391304348,24.969420701616873,30.02173913043478,19.12995195921236,945.195652173913,51.53475089980117,979.1086956521739,49.74236258965632,33.91304347826087,22.141416938519733,0.13159815998393337,0.010173456095618618,0.47574150544095545,0.019078524050547618,0.33197642761498164,0.015297846198614743,0.7734146206314346,0.051939127616987595,0.7942210722441511,0.04305873076311714,4.630434782608695,0.23541246699278046,1.5,0.08075728530872484,898.8899999999995,0.0,0,0.0,0.2709136737772805,0.014550517814158889,1,SGA,4
SGA,2,4,5045.211538461538,407.66636420876495,8479.057692307691,654.2447059810798,2.423076923076923,0.12687850581728463,16.173076923076923,1.2175566964558902,341.5769230769231,19.573166793757057,146.28846153846155,28.357358324518604,583.8846153846154,39.6678199305666,583.8846153846154,39.6678199305666,0.0,0.0,,,,,,,,,,,3.5576923076923075,0.21695385573711695,1.5769230769230769,0.07933620655034672,898.8899999999995,0.0,0,0.0,,,2,SGA,4
SJA,1,1,4782.214285714285,337.9299913364621,8011.928571428572,545.5716060782211,1.6142857142857143,0.05859944792614804,15.471428571428572,1.0081903572787771,308.2,22.401175656814384,48.357142857142854,18.034118064780582,821.4,35.54600087286656,830.0428571428571,36.345999097552536,8.642857142857142,6.190623903318116,0.07207898314917263,0.0035604506642969197,0.5195886885163652,0.013025453710996584,0.3835363088957389,0.010139560448145547,0.8852824388137042,0.03593895318596367,0.7498016695829157,0.03684910300570189,3.1,0.198493289360938,1.9857142857142858,0.09650809541957785,0.12000000000000005,0.0,0,0.0,0.13903142579865183,0.006068733656938417,1,SJA,1
SJA,2,1,4996.149253731343,351.655441003799,8375.850746268658,565.5231625881195,2.373134328358209,0.1142014947761238,15.895522388059701,1.0455770013025059,352.04477611940297,22.168288873650734,137.11940298507463,28.515046552091754,617.4477611940298,39.16666012441849,617.8955223880597,39.13535253872551,0.44776119402985076,0.44776119402985065,,,,,,,,,,,2.7313432835820897,0.15855248879030737,1.9701492537313432,0.09968323700736978,0.12000000000000009,0.0,0,0.0,,,2,SJA,1
SOL,1,7,5095.916666666667,419.7957550000662,8500.916666666666,674.7852829187483,1.5833333333333333,0.07191241060522428,16.354166666666668,1.245021854365898,320.8125,25.351022477351147,147.29166666666666,29.94368174651613,536.6041666666666,42.25185945364049,542.9791666666666,42.588263474821645,6.375,6.375000000000001,,,0.47083194695932634,0.013678164378927351,0.47083194695932634,0.013678164378927351,0.9337214281405712,0.04626248415447738,0.7930804024996042,0.040234600971946186,1.9166666666666667,0.1757288099806358,1.5208333333333333,0.07286915878889005,0.0,0.0,0,0.0,,,1,SOL,7
SOL,2,7,4704.977272727273,419.77029418752284,7916.340909090909,677.5418407956319,2.4545454545454546,0.13583406684320515,14.977272727272727,1.2547957206636506,316.5681818181818,24.728577286116273,164.47727272727272,30.660806954891452,431.84090909090907,40.363660618195475,460.8863636363636,39.24035837071909,29.045454545454547,11.519078509576312,,,,,,,,,,,5.113636363636363,0.1696156240650171,1.5909090909090908,0.07497837474124876,0.0,0.0,0,0.0,,,2,SOL,7
SPA,1,4,4791.254901960784,398.4442518568372,8077.137254901961,637.8020001441887,1.588235294117647,0.06960093862470138,15.705882352941176,1.1769998809359257,333.7450980392157,24.136878351979128,19.313725490196077,13.558196716119836,848.8627450980392,41.81511144060799,894.1176470588235,42.92032424140471,45.254901960784316,29.974470747258223,0.1413235400327225,0.005465846930799445,0.4587887646505477,0.014333943316072378,0.31550463383768756,0.010293134958382641,0.737551107496611,0.038105005357128345,0.7419677741633222,0.03543405878125099,3.6666666666666665,0.2739209370211815,1.5294117647058822,0.08094026447274626,96354.0,0.0,0,0.0,0.3101153897273694,0.008998135432065464,1,SPA,4
SPA,2,4,5162.652173913043,440.2832072944628,8613.95652173913,707.5231820216839,2.260869565217391,0.14390946767891488,16.369565217391305,1.3144895578632676,292.0869565217391,20.961704813374546,119.69565217391305,28.350376281959868,558.2173913043479,44.86329113907548,566.6521739130435,45.82465232562649,8.434782608695652,8.434782608695652,,,,,,,,,,,2.217391304347826,0.17000438607090063,1.4782608695652173,0.0806922371424641,96354.0,0.0,0,0.0,,,2,SPA,4
STA,1,4,4603.333333333333,385.22250933628777,7730.392156862745,623.6361659753987,1.607843137254902,0.06904634063395688,14.941176470588236,1.1493943041602326,367.7647058823529,25.03640624833371,17.11764705882353,10.225790043166368,951.0980392156863,51.438493672498375,975.8627450980392,52.01610625081762,24.764705882352942,20.102942682559434,0.131748132670586,0.00726939144798492,0.4577122203360576,0.015911451232523254,0.31406985338619614,0.012820222037726217,0.9007714225700918,0.04241457850430646,0.8238933737896941,0.04672538139814254,3.8627450980392157,0.2729930083757978,1.5294117647058822,0.07594084992563561,342770.0,0.0,0,0.0,0.28823072665633775,0.010826107778633867,1,STA,4
STA,2,4,5049.8125,428.43124862880876,8477.3125,687.0080181355172,2.375,0.13522046615836342,16.145833333333332,1.2785705058447403,323.8125,24.064475602789148,153.5625,30.60645742383843,533.0833333333334,35.29391326048687,557.9375,38.33401640907744,24.854166666666668,21.868745095271528,,,,,,,,,,,2.4375,0.12242471271637906,1.5,0.07293249574894728,342770.0,0.0,0,0.0,,,2,STA,4
TBA,1,6,4996.020833333333,426.7399660929102,8337.270833333334,690.1287369237708,1.6666666666666667,0.0687614164172529,16.083333333333332,1.2715634166091083,324.5833333333333,24.585533018548663,70.10416666666667,25.03110192261623,899.7083333333334,51.00250270536146,899.7083333333334,51.00250270536146,0.0,0.0,0.17925384635103866,0.00897337873545167,0.42644737607259187,0.01724953956499123,0.3911147558459942,0.016783363994251378,1.0136838749210237,0.05617295855191248,0.8847151249209042,0.05489491770692861,3.1458333333333335,0.2824499945282058,1.5208333333333333,0.07871746391554742,70.09999999999995,0.0,1,0.0,0.42227301246463644,0.0138223598720566,1,TBA,6
TBA,2,6,4977.823529411765,410.4945918832524,8316.64705882353,660.9955307158268,2.450980392156863,0.1262233485445575,15.686274509803921,1.223780768550184,388.6862745098039,25.43515384530196,154.2941176470588,32.81535143045152,652.8627450980392,51.441198257075996,681.5882352941177,51.04808326543683,28.725490196078432,18.07939089793382,,,,,,,,,,,4.0,0.2700762419587999,1.5294117647058822,0.07594084992563561,70.09999999999995,0.0,1,0.0,,,2,TBA,6
TCA,1,6,4954.1,458.3922290364723,8266.1,740.2749937761347,1.625,0.07752170911825532,15.875,1.3649398878470427,361.425,29.339063124101287,13.825,10.915519855597749,947.825,56.35745448724642,952.8,57.18922930690664,4.975,4.974999999999999,0.17379429384911696,0.006942415223834198,0.3880017374435316,0.017797826537967437,0.36601809799431845,0.017428464226582403,0.8399038370784863,0.03942477482064073,0.8634199661110389,0.043896240713755974,5.1,0.1887883090687176,1.55,0.07966275068156914,15.910000000000002,0.0,0,0.0,0.4561038384401094,0.012265156242008938,1,TCA,6
TCA,2,6,5033.75,430.91827512931684,8423.75,691.3026373710504,2.5,0.12632278815997783,15.916666666666666,1.2830155266432146,361.7291666666667,27.845663482989945,164.72916666666666,34.81597695604224,607.3333333333334,46.02002275194825,643.2916666666666,44.641598352735954,35.958333333333336,21.134174501403926,,,,,,,,,,,4.625,0.20547687140126275,1.5416666666666667,0.07854129630064868,15.909999999999997,0.0,0,0.0,,,2,TCA,6
TDA,1,6,5120.581395348837,433.27753226957253,8574.06976744186,694.3880862970688,1.6511627906976745,0.07354134093414837,16.53488372093023,1.2803778672980803,345.95348837209303,32.374691616148596,0.0,0.0,976.7906976744187,39.47341028788687,976.7906976744187,39.47341028788687,0.0,0.0,0.16034549687053629,0.007844090910467554,0.3718802507087936,0.014505104240726267,0.3408850467716596,0.013745142695536576,0.8794150325170593,0.04447858917164887,0.8401293182318073,0.03898854811946828,4.6976744186046515,0.20924079321917152,1.5116279069767442,0.07713080907803256,0.25999999999999984,0.0,1,0.0,0.4335292832090209,0.01584411367483489,1,TDA,6
TDA,2,6,5174.545454545455,404.0348634973653,8646.90909090909,649.644450425128,2.418181818181818,0.12361259426891597,16.418181818181818,1.2056798546238257,316.7818181818182,17.431476056678022,95.0,23.82911949751681,642.5272727272727,46.11794172028342,674.4545454545455,44.85327233524524,31.927272727272726,16.76176614822297,,,,,,,,,,,3.981818181818182,0.26399024200274157,1.5636363636363637,0.07682082158315777,0.25999999999999984,0.0,1,0.0,,,2,TDA,6
TFA,1,3,4629.227272727273,434.26528420443043,7746.5,705.4306696650046,1.6363636363636365,0.07335878043508447,14.954545454545455,1.2996806183762293,299.6363636363636,25.74993772256044,36.77272727272727,16.63826252174356,823.7954545454545,53.01816254618041,851.2954545454545,51.7946790057035,27.5,22.057883203437502,0.08374924866544753,0.009664707650663585,0.45203006122243716,0.017091118416954997,0.42238275883955484,0.01601096404722932,1.0162704980498736,0.0626050733122542,0.8693017480497395,0.059059280099423565,1.9090909090909092,0.19994233264333003,1.5909090909090908,0.08172416491632338,0.0,0.0,0,0.0,0.17545333070088218,0.014873140244920513,1,TFA,3
TFA,2,3,4919.38,421.98722477035693,8242.18,679.5106418592721,2.4,0.13093073414159542,15.68,1.2611753507368129,350.58,20.51116351091348,101.08,26.288382473275615,696.88,51.42566372732508,715.72,51.490209412140885,18.84,10.049402865801714,,,,,,,,,,,4.58,0.20422076889723922,1.5,0.0769309258162072,0.0,0.0,0,0.0,,,2,TFA,3
TGA,1,6,4899.551020408163,401.31256591622656,8205.673469387755,649.0977937937818,1.6734693877551021,0.0676862202113347,15.816326530612244,1.197245090740619,340.57142857142856,28.66781361413817,46.87755102040816,22.896945119238495,928.469387755102,45.131064821688724,950.2857142857143,46.669730827488216,21.816326530612244,13.691749634440459,0.16506686094372858,0.0089287243044014,0.4129437765143148,0.016390603129537277,0.3861787767043557,0.01573192793230068,1.0220087375043012,0.03758004623477654,0.9335587375047212,0.03854499859420985,2.836734693877551,0.2445788737593242,1.5714285714285714,0.08247860988423227,1.2199999999999993,0.0,1,0.0,0.40162076245664713,0.014098858415496336,1,TGA,6
TGA,2,6,4908.4807692307695,426.15699003848465,8238.48076923077,685.3166075303087,2.4615384615384617,0.12422167476249156,15.692307692307692,1.2717307067937609,408.3076923076923,24.72080203266907,134.01923076923077,31.523070753528874,663.3269230769231,46.025459551901115,692.9423076923077,46.61744128728116,29.615384615384617,13.37610467791597,,,,,,,,,,,5.0576923076923075,0.17884635657394565,1.5384615384615385,0.07501401810442355,1.2199999999999993,0.0,1,0.0,,,2,TGA,6
